Start Station Key,Station Name,Station Geometry,Total_x,Total_y,diff,bike-out more than bike-in,station_dock_in_service,Ridership_per_Dock,longitude,latitude
407,Ashland Ave & Grace St,POINT (-87.6687 41.950687),3283.0,3239.0,44.0,True,15,1.1170068000000002,-87.6687,41.950687
408,Sheridan Rd & Irving Park Rd,POINT (-87.65440600000001 41.954245),7434.0,7258.0,176.0,True,27,1.4138322,-87.65440600000002,41.954245
409,Sheridan Rd & Montrose Ave,POINT (-87.65464 41.96167),8802.0,9097.0,-295.0,False,23,1.95829636,-87.65464,41.96167
410,Sheridan Rd & Buena Ave,POINT (-87.654966 41.958494),5505.0,5425.0,80.0,True,19,1.48603652,-87.654966,41.958494
411,Clark St & Montrose Ave,POINT (-87.66603600000001 41.961588),3530.0,3395.0,135.0,True,19,0.95059076,-87.66603600000002,41.961588
412,Pine Grove Ave & Waveland Ave,POINT (-87.64645278499999 41.949472741),13579.0,13509.0,70.0,True,23,3.01796806,-87.64645278499998,41.949472741
413,Pine Grove Ave & Irving Park Rd,POINT (-87.648043 41.954383),10346.0,10194.0,152.0,True,15,3.52210884,-87.648043,41.954383
414,Clarendon Ave & Junior Ter,POINT (-87.649603 41.961004),7937.0,7774.0,163.0,True,23,1.76375333,-87.649603,41.961003999999996
415,Broadway & Sheridan Rd,POINT (-87.64999300000001 41.952833),7323.0,7221.0,102.0,True,15,2.49829932,-87.64999300000002,41.952833
416,Sheffield Ave & Waveland Ave,POINT (-87.65452900000001 41.949399),10497.0,10878.0,-381.0,False,27,1.99659864,-87.65452900000003,41.949399
417,Montrose Harbor,POINT (-87.638181 41.963982),12538.0,12256.0,282.0,True,31,2.06665569,-87.638181,41.963982
418,Winchester (Ravenswood) Ave & Balmoral Ave,POINT (-87.67753 41.979762),882.0,924.0,-42.0,False,15,0.30272109,-87.67753,41.979762
419,Winthrop Ave & Lawrence Ave,POINT (-87.657659 41.968812),3289.0,3206.0,83.0,True,15,1.12482993,-87.657659,41.968812
420,Broadway & Argyle St,POINT (-87.65966 41.973815),5140.0,5005.0,135.0,True,19,1.38560687,-87.65966,41.973815
421,Broadway & Wilson Ave,POINT (-87.65813900000001 41.965221),5738.0,6106.0,-368.0,False,23,1.27595386,-87.65813900000002,41.965221
422,Clarendon Ave & Leland Ave,POINT (-87.650001 41.967968),4734.0,4703.0,31.0,True,15,1.62857143,-87.650001,41.967968
423,Damen Ave & Leland Ave,POINT (-87.679028 41.967094),3248.0,3205.0,43.0,True,15,1.10952381,-87.679028,41.967094
424,Lakefront Trail & Wilson Ave,POINT (-87.64536099999999 41.965845),6449.0,6392.0,57.0,True,15,2.20272109,-87.64536099999998,41.965845
425,Marine Dr & Ainslie St,POINT (-87.650154 41.9716),7399.0,7330.0,69.0,True,23,1.64463177,-87.650154,41.9716
426,Ravenswood Ave & Lawrence Ave,POINT (-87.67423700000001 41.96909),5879.0,5996.0,-117.0,False,47,0.63905775,-87.67423700000002,41.96909
427,Clark St & Leland Ave,POINT (-87.667429 41.96709600000001),5491.0,5422.0,69.0,True,19,1.48684211,-87.667429,41.96709600000001
428,Clark St & Winnemac Ave,POINT (-87.66785547100001 41.97334764),5305.0,5502.0,-197.0,False,19,1.44038668,-87.66785547100002,41.97334764
429,Broadway & Berwyn Ave,POINT (-87.65975300000001 41.97835300000001),5484.0,5652.0,-168.0,False,15,1.87619048,-87.65975300000002,41.97835300000001
430,Sheridan Rd & Lawrence Ave,POINT (-87.654691 41.969517),3877.0,3744.0,133.0,True,19,1.04645542,-87.654691,41.969516999999996
431,Clark St & Berwyn Ave,POINT (-87.668047105 41.977996654),6291.0,6456.0,-165.0,False,19,1.71589689,-87.668047105,41.977996654
432,Fairbanks St & Superior St,POINT (-87.620104 41.895748),4587.0,5252.0,-665.0,False,11,2.12894249,-87.620104,41.895748
433,St. Clair St & Erie St,POINT (-87.622663 41.894448),15355.0,16690.0,-1335.0,False,19,4.12406015,-87.622663,41.894448
434,Streeter Dr & Grand Ave,POINT (-87.612043 41.892278),30173.0,32420.0,-2247.0,False,47,3.27898393,-87.612043,41.892278000000005
435,State St & Kinzie St,POINT (-87.62775400000001 41.889187),10753.0,11224.0,-471.0,False,31,1.77073733,-87.62775400000002,41.889187
436,Cityfront Plaza Dr & Pioneer Ct,POINT (-87.622072 41.890573),8109.0,6858.0,1251.0,True,31,1.3357472,-87.622072,41.890572999999996
437,Mies van der Rohe Way & Chicago Ave,POINT (-87.62174300000001 41.89691),10004.0,9752.0,252.0,True,15,3.40510204,-87.62174300000002,41.89691
438,Rush St & Hubbard St,POINT (-87.62618499999999 41.890173),5024.0,4863.0,161.0,True,23,1.114685,-87.62618499999998,41.890173
439,Wabash Ave & Grand Ave,POINT (-87.626761 41.89146599999999),16019.0,16499.0,-480.0,False,31,2.63923634,-87.626761,41.89146599999999
440,Michigan Ave & Oak St,POINT (-87.62377664 41.90096039),17390.0,17585.0,-195.0,False,23,3.86246673,-87.62377664,41.90096039
441,Michigan Ave & Pearson St,POINT (-87.62351 41.89765999999999),8217.0,7841.0,376.0,True,23,1.82386868,-87.62351,41.89765999999999
442,New St & Illinois St,POINT (-87.618616819 41.890847041),13244.0,12876.0,368.0,True,31,2.18104016,-87.618616819,41.890847041
443,Mies van der Rohe Way & Chestnut St,POINT (-87.621915226 41.898586651),11327.0,11025.0,302.0,True,19,3.04350161,-87.621915226,41.898586651
444,McClurg Ct & Erie St,POINT (-87.61785400000001 41.894503),10999.0,10590.0,409.0,True,31,1.81138907,-87.61785400000002,41.894503
445,Lake Shore Dr & Ohio St,POINT (-87.614492 41.89257),10641.0,10388.0,253.0,True,19,2.86143931,-87.614492,41.89257
446,Rush St & Cedar St,POINT (-87.62769052799999 41.902308701),11646.0,11816.0,-170.0,False,11,5.40584416,-87.62769052799999,41.902308700999995
447,Fairbanks Ct & Grand Ave,POINT (-87.62058019600001 41.891847372),14689.0,14823.0,-134.0,False,15,4.99727891,-87.62058019600002,41.891847372
448,Rush St & Superior St,POINT (-87.62590803299999 41.895764746),10033.0,9878.0,155.0,True,23,2.22626442,-87.62590803299999,41.895764746
449,Latrobe Ave & Chicago Ave,POINT (-87.756895 41.894745),110.0,117.0,-7.0,False,7,0.08017493,-87.756895,41.894745
450,Kenton Ave & Madison St,POINT (-87.74101800000001 41.880708),79.0,76.0,3.0,True,11,0.03756957,-87.74101800000003,41.880708
451,Laramie Ave & Kinzie St,POINT (-87.755527 41.887832),63.0,57.0,6.0,True,11,0.029684600000000002,-87.755527,41.887832
452,Central Ave & Harrison St,POINT (-87.764499 41.872993),174.0,174.0,0.0,False,11,0.08116883,-87.764499,41.872993
453,Cicero Ave & Flournoy St,POINT (-87.746619 41.872131),53.0,67.0,-14.0,False,11,0.02504638,-87.746619,41.872131
454,Austin Blvd & Madison St,POINT (-87.77445300000001 41.880281),321.0,307.0,14.0,True,11,0.14888683,-87.77445300000002,41.880281
455,Cicero Ave & Quincy St,POINT (-87.74540500000001 41.877613),164.0,170.0,-6.0,False,11,0.07606679,-87.74540500000002,41.877613000000004
456,Laramie Ave & Madison St,POINT (-87.755337 41.880207),208.0,181.0,27.0,True,11,0.09647495,-87.755337,41.880207
457,Central Ave & Lake St,POINT (-87.765469 41.887664),163.0,173.0,-10.0,False,11,0.07606679,-87.765469,41.887664
458,Cicero Ave & Lake St,POINT (-87.745261 41.886841),90.0,87.0,3.0,True,11,0.04220779,-87.745261,41.886841
459,Central Ave & Madison St,POINT (-87.763238 41.880121),235.0,234.0,1.0,True,11,0.10899814,-87.763238,41.880121
460,Austin Blvd & Lake St,POINT (-87.774446 41.887919),398.0,478.0,-80.0,False,11,0.18460111,-87.774446,41.887919000000004
461,Laramie Ave & Gladys Ave,POINT (-87.755285 41.875806),70.0,61.0,9.0,True,11,0.03246753,-87.755285,41.875806
462,Canal St & Jackson Blvd,POINT (-87.63936600000001 41.877245),1748.0,1677.0,71.0,True,47,0.18975250000000002,-87.63936600000002,41.877245
463,Wacker Dr & Washington St,POINT (-87.637321 41.883132),3562.0,3514.0,48.0,True,19,0.95649839,-87.637321,41.883132
464,Canal St & Monroe St,POINT (-87.63953000000001 41.88169),2191.0,1716.0,475.0,True,27,0.41402116,-87.63953000000002,41.88169
465,Franklin St & Lake St,POINT (-87.63549999999999 41.885837),7272.0,6984.0,288.0,True,27,1.37452759,-87.63549999999998,41.885837
466,Franklin St & Monroe St,POINT (-87.63518499999999 41.880317),6625.0,5995.0,630.0,True,31,1.09101382,-87.63518499999998,41.880317
467,Franklin St & Adams St (Temp),POINT (-87.63550400700001 41.879434091),3158.0,3206.0,-48.0,False,15,1.07517007,-87.63550400700001,41.879434091
468,Franklin St & Jackson Blvd,POINT (-87.63532114100001 41.877707956),7509.0,6727.0,782.0,True,39,0.98233909,-87.63532114100002,41.877707956
469,Central Park Blvd & 5th Ave,POINT (-87.71547 41.875679),197.0,206.0,-9.0,False,11,0.09183673,-87.71547,41.875679
470,Conservatory Dr & Lake St,POINT (-87.71686600000001 41.885502),570.0,580.0,-10.0,False,11,0.2648423,-87.71686600000002,41.885502
471,Karlov Ave & Madison St,POINT (-87.727907 41.88085),121.0,135.0,-14.0,False,11,0.05612245,-87.727907,41.88085
472,Pulaski Rd & Lake St,POINT (-87.72649100000001 41.885409),141.0,157.0,-16.0,False,11,0.06539889,-87.72649100000002,41.885409
473,Pulaski Rd & Congress Pkwy,POINT (-87.72570400000001 41.874325),107.0,119.0,-12.0,False,11,0.05009276,-87.72570400000002,41.874325
474,Kostner Ave & Lake St,POINT (-87.73541 41.885928),40.0,40.0,0.0,False,11,0.0190167,-87.73541,41.885928
475,Kostner Ave & Adams St,POINT (-87.735737 41.877917),173.0,190.0,-17.0,False,11,0.08024119,-87.735737,41.877917
476,Kedzie Ave & Lake St,POINT (-87.706303744 41.884603285),528.0,572.0,-44.0,False,15,0.17993197,-87.706303744,41.884603285
477,Kedzie Ave & Roosevelt Rd,POINT (-87.706496176 41.86649278199999),226.0,269.0,-43.0,False,11,0.10575139,-87.706496176,41.866492781999995
478,Clinton St & 18th St,POINT (-87.640826 41.85795),1691.0,1648.0,43.0,True,15,0.57517007,-87.640826,41.85795
479,State St & 29th St,POINT (-87.626938 41.841707),565.0,543.0,22.0,True,11,0.26252319,-87.626938,41.841707
480,Emerald Ave & 28th St,POINT (-87.645368 41.84358),1499.0,1480.0,19.0,True,15,0.50986395,-87.645368,41.843579999999996
481,Burnham Harbor,POINT (-87.613348 41.856268),10853.0,10856.0,-3.0,False,23,2.40749778,-87.613348,41.856268
482,Indiana Ave & 26th St,POINT (-87.62248100000001 41.845687),2796.0,2819.0,-23.0,False,15,0.95102041,-87.62248100000002,41.845687
483,Shields Ave & 31st St,POINT (-87.635406 41.838464),1449.0,1434.0,15.0,True,15,0.49285714,-87.635406,41.838464
484,Calumet Ave & 18th St,POINT (-87.619407 41.857611),5465.0,5669.0,-204.0,False,15,1.85884354,-87.619407,41.857611
485,Emerald Ave & 31st St,POINT (-87.645143 41.838198),2424.0,2494.0,-70.0,False,11,1.12430427,-87.645143,41.838198
486,Wells St & 19th St,POINT (-87.63387900000001 41.856802),1486.0,1566.0,-80.0,False,11,0.68923933,-87.63387900000002,41.856802
487,State St & 19th St,POINT (-87.62754200000001 41.856594),2119.0,2180.0,-61.0,False,15,0.7207483,-87.62754200000002,41.856594
488,Halsted St & 18th St,POINT (-87.646277 41.857499),1804.0,1795.0,9.0,True,15,0.61360544,-87.646277,41.857499
489,Normal Ave & Archer Ave,POINT (-87.640591 41.849527),816.0,876.0,-60.0,False,11,0.37847866,-87.640591,41.849527
490,Shields Ave & 28th Pl,POINT (-87.635491 41.842733),749.0,707.0,42.0,True,11,0.3474026,-87.635491,41.842733
491,Indiana Ave & 31st St,POINT (-87.62185699999999 41.838842),2149.0,2152.0,-3.0,False,11,0.99721707,-87.62185699999998,41.838842
492,MLK Jr Dr & 29th St,POINT (-87.617 41.842052),5088.0,4914.0,174.0,True,19,1.36627282,-87.617,41.842052
493,Rhodes Ave & 32nd St,POINT (-87.61353299999999 41.836208),2596.0,2611.0,-15.0,False,11,1.20408163,-87.61353299999998,41.836208
494,Wentworth Ave & Cermak Rd,POINT (-87.63193130499999 41.853084557),3794.0,4272.0,-478.0,False,19,1.01933405,-87.63193130499998,41.853084556999995
495,State St & 35th St,POINT (-87.626797557 41.831036314),1660.0,1712.0,-52.0,False,19,0.44575725,-87.626797557,41.831036314
496,State St & 33rd St,POINT (-87.62581299999999 41.834734),3513.0,3493.0,20.0,True,15,1.1952381,-87.62581299999998,41.834734000000005
497,Fort Dearborn Dr & 31st St,POINT (-87.60821800000001 41.838556),8511.0,8466.0,45.0,True,27,1.60846561,-87.60821800000002,41.838556
498,Calumet Ave & 35th St,POINT (-87.61803399999999 41.831379),1166.0,1155.0,11.0,True,15,0.39659864,-87.61803399999998,41.831379
499,Wabash Ave & Cermak Rd,POINT (-87.62648799999999 41.852619),1702.0,1855.0,-153.0,False,11,0.7903525,-87.62648799999998,41.852619
500,Michigan Ave & 18th St,POINT (-87.62455 41.857813),6801.0,6658.0,143.0,True,23,1.50887311,-87.62455,41.857813
501,Calumet Ave & 33rd St,POINT (-87.61793 41.8349),2537.0,2574.0,-37.0,False,11,1.17764378,-87.61793,41.8349
502,Wentworth Ave & 24th St (Temp),POINT (-87.63214051700001 41.850083693),1034.0,1141.0,-107.0,False,15,0.35170068,-87.63214051700001,41.850083693
503,Calumet Ave & 21st St,POINT (-87.61915374100001 41.854184249),1932.0,1957.0,-25.0,False,15,0.65748299,-87.61915374100002,41.854184249
504,Wentworth Ave & 33rd St,POINT (-87.631822981 41.834529886),645.0,600.0,45.0,True,15,0.21938776,-87.631822981,41.834529886
505,Lake Park Ave & 35th St,POINT (-87.608799195 41.831274235),3296.0,3346.0,-50.0,False,19,0.88533835,-87.608799195,41.831274235
506,McCormick Place,POINT (-87.61883464899999 41.851375173),1387.0,1167.0,220.0,True,27,0.26209373,-87.61883464899998,41.851375173
507,Wells St & Huron St,POINT (-87.634362 41.89472199999999),16382.0,15707.0,675.0,True,27,3.09693878,-87.634362,41.89472199999999
508,Orleans St & Hubbard St,POINT (-87.636618 41.890028),4014.0,4110.0,-96.0,False,11,1.86317254,-87.636618,41.890028
509,Orleans St & Merchandise Mart Plaza,POINT (-87.63639000000001 41.888243),6588.0,5195.0,1393.0,True,35,0.96049563,-87.63639000000002,41.888243
510,LaSalle Dr & Huron St,POINT (-87.63232600000001 41.894877),7368.0,7242.0,126.0,True,19,1.97932331,-87.63232600000002,41.894877
511,Sedgwick St & Huron St,POINT (-87.638437 41.894666),6802.0,6492.0,310.0,True,27,1.28533636,-87.638437,41.894666
512,Dearborn St & Erie St,POINT (-87.62931800000001 41.893992),17297.0,17451.0,-154.0,False,27,3.27059713,-87.62931800000001,41.893992
513,LaSalle St & Illinois St,POINT (-87.631697 41.890762),10962.0,11210.0,-248.0,False,31,1.80546412,-87.631697,41.890762
514,Wells St & Hubbard St,POINT (-87.634266 41.889906),11732.0,11325.0,407.0,True,31,1.9315339,-87.634266,41.889905999999996
515,Kingsbury St & Kinzie St,POINT (-87.638505772 41.889176833),14271.0,13768.0,503.0,True,31,2.34990125,-87.638505772,41.889176833
516,Franklin St & Illinois St,POINT (-87.635479867 41.89102331),8058.0,7963.0,95.0,True,11,3.73747681,-87.635479867,41.89102331
517,Kingsbury St & Erie St,POINT (-87.641697228 41.893808056),11452.0,11440.0,12.0,True,23,2.54037267,-87.641697228,41.893808056
518,Warren Park West,POINT (-87.688829 42.001785),984.0,1025.0,-41.0,False,11,0.46428571,-87.688829,42.001785
519,Western Ave & Howard St,POINT (-87.690048 42.018901),403.0,370.0,33.0,True,15,0.16122449,-87.690048,42.018901
520,Ridge Blvd & Howard St,POINT (-87.68451999999999 42.019276),326.0,272.0,54.0,True,11,0.18506494,-87.68451999999998,42.019276
521,Oakley Ave & Touhy Ave,POINT (-87.688243 42.012342),438.0,446.0,-8.0,False,11,0.21753247,-87.688243,42.012342
522,Warren Park East,POINT (-87.680666145 42.004549622),845.0,875.0,-30.0,False,11,0.40120594,-87.680666145,42.004549622
523,Western Ave & Lunt Ave,POINT (-87.69049223899999 42.008594397),1118.0,1115.0,3.0,True,15,0.44965986,-87.69049223899998,42.008594396999996
524,Ridge Blvd & Touhy Ave,POINT (-87.682912644 42.012132277),346.0,389.0,-43.0,False,11,0.17764378,-87.682912644,42.012132277
525,Glenwood Ave & Touhy Ave,POINT (-87.66605799999999 42.012701),908.0,894.0,14.0,True,15,0.35170068,-87.66605799999998,42.012701
526,Greenview Ave & Jarvis Ave,POINT (-87.66856999999999 42.015962),1335.0,1432.0,-97.0,False,19,0.43555317,-87.66856999999997,42.015962
527,Clark St & Jarvis Ave,POINT (-87.675005 42.015963),588.0,616.0,-28.0,False,11,0.35204082,-87.675005,42.015963
528,Clark St & Lunt Ave,POINT (-87.67419 42.009074),978.0,969.0,9.0,True,19,0.28732546,-87.67419,42.009074
529,Sheridan Rd & Columbia Ave,POINT (-87.661406 42.004583),2360.0,2447.0,-87.0,False,15,0.87312925,-87.661406,42.004583000000004
530,Wolcott Ave & Fargo Ave,POINT (-87.677725 42.016977),235.0,235.0,0.0,False,11,0.13311688,-87.677725,42.016977000000004
531,Bosworth Ave & Howard St,POINT (-87.669563 42.019537),311.0,296.0,15.0,True,11,0.18784787,-87.669563,42.019537
532,Paulina St & Howard St,POINT (-87.673573 42.019159),796.0,871.0,-75.0,False,19,0.27765843,-87.673573,42.019159
533,Clark St & Touhy Ave,POINT (-87.674367115 42.012560115),522.0,495.0,27.0,True,15,0.1962585,-87.674367115,42.012560115
534,Sheridan Rd & Greenleaf Ave,POINT (-87.66241209499999 42.010586563),2047.0,2033.0,14.0,True,15,0.78265306,-87.66241209499998,42.010586563000004
535,Glenwood Ave & Morse Ave,POINT (-87.665502394 42.007971923),2536.0,2630.0,-94.0,False,15,0.95714286,-87.665502394,42.007971923
536,Clark St & Columbia Ave,POINT (-87.672402405 42.004450629),921.0,979.0,-58.0,False,15,0.34693878,-87.672402405,42.004450629000004
537,Sheridan Rd & Loyola Ave,POINT (-87.66119824299999 42.00104378),3418.0,3662.0,-244.0,False,23,0.8216504000000001,-87.66119824299999,42.00104378
538,Clark St & Schreiber Ave,POINT (-87.671377339 41.999251822),1712.0,1632.0,80.0,True,15,0.59965986,-87.671377339,41.999251822
539,Eastlake Ter & Rogers Ave,POINT (-87.66505792700001 42.020887281),1679.0,1495.0,184.0,True,15,0.69693878,-87.665057927,42.020887281
540,Paulina St & 18th St,POINT (-87.668745 41.857901),2798.0,2918.0,-120.0,False,15,0.95170068,-87.668745,41.857901
541,Racine Ave & 18th St,POINT (-87.65649499999999 41.858166),3014.0,3048.0,-34.0,False,15,1.02517007,-87.65649499999998,41.858166
542,Morgan Ave & 14th Pl,POINT (-87.651062 41.862378),2272.0,2314.0,-42.0,False,15,0.77278912,-87.651062,41.862378
543,Western Ave & 21st St,POINT (-87.685838 41.854109),1008.0,1146.0,-138.0,False,15,0.34353741,-87.685838,41.854109
544,Morgan St & 18th St,POINT (-87.651073 41.858086),2332.0,2398.0,-66.0,False,15,0.79319728,-87.651073,41.858086
545,Racine Ave & 15th St,POINT (-87.65662500000001 41.861267),1145.0,1051.0,94.0,True,15,0.38945578,-87.65662500000002,41.861267
546,Damen Ave & Coulter St,POINT (-87.67564 41.8492),602.0,607.0,-5.0,False,7,0.43877551,-87.67564,41.8492
547,Racine Ave & 13th St,POINT (-87.656959 41.865054),739.0,695.0,44.0,True,15,0.25136054,-87.656959,41.865054
548,Western Ave & 24th St,POINT (-87.685109 41.84847),580.0,614.0,-34.0,False,7,0.42274052,-87.685109,41.84847
549,Damen Ave & Cullerton St,POINT (-87.67603486799999 41.854902589),1981.0,2033.0,-52.0,False,15,0.6744898,-87.67603486799999,41.854902589
550,Ashland Ave & 13th St,POINT (-87.666507 41.865234),1580.0,1781.0,-201.0,False,15,0.53741497,-87.666507,41.865234
551,May St & Cullerton St,POINT (-87.654127 41.855136),1379.0,1417.0,-38.0,False,11,0.63961039,-87.654127,41.855136
552,Blue Island Ave & 18th St,POINT (-87.661535 41.857556),2970.0,3256.0,-286.0,False,15,1.01020408,-87.661535,41.857556
553,Washtenaw Ave & Ogden Ave,POINT (-87.693450451 41.861930493),637.0,591.0,46.0,True,15,0.21666667,-87.693450451,41.861930493
554,Halsted St & Maxwell St,POINT (-87.647071 41.864883),3393.0,3408.0,-15.0,False,15,1.15408163,-87.647071,41.864883
555,Halsted St & Archer Ave,POINT (-87.646795 41.847203),861.0,965.0,-104.0,False,15,0.29285714,-87.646795,41.847203
556,Halsted St & 21st St,POINT (-87.64664999999999 41.85378),726.0,783.0,-57.0,False,11,0.33673469,-87.64664999999998,41.85378
557,Morgan St & 31st St,POINT (-87.65114 41.8378),1454.0,1479.0,-25.0,False,11,0.67439703,-87.65114,41.8378
558,Laflin St & Cullerton St,POINT (-87.66355991399999 41.854914576),1501.0,1628.0,-127.0,False,15,0.51054422,-87.66355991399998,41.854914576
559,Loomis St & Archer Ave,POINT (-87.65743495299999 41.84163254),851.0,881.0,-30.0,False,11,0.39471243,-87.65743495299999,41.84163254
560,Racine Ave & 35th St,POINT (-87.655975912 41.830696113),663.0,643.0,20.0,True,15,0.22551020000000002,-87.655975912,41.830696113
561,Ashland Ave & Archer Ave,POINT (-87.665609859 41.839208684),503.0,528.0,-25.0,False,15,0.17108844,-87.665609859,41.839208684
562,California Ave & 23rd Pl,POINT (-87.695139807 41.849109692),710.0,705.0,5.0,True,11,0.32931354,-87.695139807,41.849109692
563,Ogden Ave & Roosevelt Rd,POINT (-87.68469707 41.866501483),1495.0,1359.0,136.0,True,19,0.40171858,-87.68469707,41.866501483
564,Western Ave & 28th St,POINT (-87.68513144100001 41.841517708),255.0,225.0,30.0,True,11,0.11873840000000001,-87.68513144100002,41.841517708000005
565,LaSalle St & Jackson Blvd,POINT (-87.631929 41.878166),5134.0,4460.0,674.0,True,35,0.7483965,-87.631929,41.878166
566,State St & Van Buren St,POINT (-87.627844 41.877181),4084.0,4001.0,83.0,True,27,0.77248677,-87.627844,41.877181
567,Michigan Ave & Jackson Blvd,POINT (-87.62408000000001 41.87785),5876.0,5424.0,452.0,True,23,1.3041260000000001,-87.62408000000002,41.87785
568,Dearborn St & Adams St,POINT (-87.629791036 41.879356359),3913.0,3716.0,197.0,True,19,1.05128894,-87.629791036,41.879356359
569,Wabash Ave & Adams St,POINT (-87.625688606 41.879472352),5579.0,5511.0,68.0,True,23,1.23757764,-87.625688606,41.879472352
570,LaSalle St & Adams St,POINT (-87.63198522100001 41.879344373),2336.0,2225.0,111.0,True,15,0.79455782,-87.63198522100002,41.879344373
571,Avondale Ave & Irving Park Rd,POINT (-87.73200200000001 41.953393),849.0,874.0,-25.0,False,19,0.22824919,-87.73200200000002,41.953393
572,Kilbourn Ave & Milwaukee Ave,POINT (-87.74002 41.948818),426.0,466.0,-40.0,False,15,0.14489796,-87.74002,41.948818
573,Kilbourn Ave & Irving Park Rd,POINT (-87.74056899999999 41.953733),388.0,433.0,-45.0,False,11,0.17996289,-87.74056899999998,41.953733
574,Knox Ave & Montrose Ave,POINT (-87.74535899999999 41.960631),367.0,381.0,-14.0,False,11,0.17207792,-87.74535899999998,41.960631
575,Pulaski Rd & Eddy St (Temp),POINT (-87.73102299999999 41.946264),562.0,556.0,6.0,True,11,0.2606679,-87.73102299999998,41.946264
576,Milwaukee Ave & Cuyler Ave,POINT (-87.74959399999999 41.954468),652.0,695.0,-43.0,False,11,0.30333952,-87.74959399999999,41.954468
577,Cottage Grove Ave & 47th St,POINT (-87.60675500000001 41.809855),1027.0,1044.0,-17.0,False,15,0.34965986,-87.60675500000002,41.809855
578,MLK Jr Dr & Pershing Rd,POINT (-87.61678000000001 41.8246),1579.0,1605.0,-26.0,False,15,0.53707483,-87.61678000000002,41.8246
579,Cottage Grove Ave & 43rd St,POINT (-87.60658199999999 41.816499),996.0,1018.0,-22.0,False,11,0.4619666,-87.60658199999997,41.816499
580,Indiana Ave & 40th St,POINT (-87.6216 41.82168),491.0,484.0,7.0,True,11,0.22820037,-87.6216,41.82168
581,Cottage Grove Ave & Oakwood Blvd,POINT (-87.6071 41.822985),1969.0,2062.0,-93.0,False,15,0.66972789,-87.6071,41.822984999999996
582,Greenwood Ave & 47th St,POINT (-87.59938299999999 41.809835),1691.0,1689.0,2.0,True,15,0.5755102,-87.59938299999997,41.809835
583,MLK Jr Dr & 47th St,POINT (-87.61627900000001 41.809851),891.0,929.0,-38.0,False,11,0.41651206,-87.61627900000002,41.809851
584,Woodlawn Ave & Lake Park Ave,POINT (-87.59700514799999 41.81409271),1450.0,1472.0,-22.0,False,15,0.49353741,-87.597005148,41.81409271
585,Prairie Ave & 43rd St,POINT (-87.61941246200001 41.816658893),818.0,830.0,-12.0,False,15,0.27823129,-87.61941246200001,41.816658893
586,Jefferson St & Monroe St,POINT (-87.642746 41.880422),5000.0,4368.0,632.0,True,18,1.4180839,-87.642746,41.880421999999996
587,Canal St & Madison St,POINT (-87.639833 41.882091),3648.0,3542.0,106.0,True,35,0.53177843,-87.639833,41.882090999999996
588,Clinton St & Madison St,POINT (-87.64106600000001 41.882242),9155.0,8882.0,273.0,True,31,1.50674786,-87.64106600000002,41.882242
589,Canal St & Adams St,POINT (-87.639904 41.879255),5541.0,5364.0,177.0,True,47,0.6016066,-87.639904,41.879255
590,Desplaines St & Jackson Blvd,POINT (-87.64390899999999 41.878287),7081.0,6899.0,182.0,True,27,1.33805745,-87.64390899999998,41.878287
591,Clinton St & Washington Blvd,POINT (-87.64116999999999 41.88338),5761.0,5611.0,150.0,True,31,0.94848585,-87.64116999999997,41.883379999999995
592,Clinton St & Lake St,POINT (-87.641823 41.885637),7371.0,7471.0,-100.0,False,23,1.63509317,-87.641823,41.885637
593,Desplaines St & Kinzie St,POINT (-87.64444785299999 41.888716036),14931.0,13822.0,1109.0,True,27,2.82218443,-87.64444785299999,41.888716036
594,Clinton St & Jackson Blvd,POINT (-87.63983845700001 41.87811603),3302.0,3015.0,287.0,True,23,0.7324755999999999,-87.63983845700001,41.87811603
595,Desplaines St & Randolph St,POINT (-87.644570585 41.88461619),6191.0,5881.0,310.0,True,23,1.37333629,-87.644570585,41.88461619
596,Austin Blvd & Chicago Ave,POINT (-87.774704 41.894887),225.0,251.0,-26.0,False,7,0.16399417,-87.774704,41.894887
597,Central Ave & Chicago Ave,POINT (-87.76490200000001 41.894958),298.0,311.0,-13.0,False,11,0.13821892,-87.76490200000002,41.894958
598,Central Park Ave & North Ave,POINT (-87.71663195200001 41.909656876),867.0,968.0,-101.0,False,15,0.29489796,-87.71663195200001,41.909656876
599,Spaulding Ave & Division St,POINT (-87.70921957100001 41.902706594),1525.0,1459.0,66.0,True,11,0.70732839,-87.70921957100002,41.902706594
600,Yates Blvd & 75th St,POINT (-87.56644 41.758768),222.0,236.0,-14.0,False,11,0.10296846,-87.56644,41.758767999999996
601,Cornell Dr & Hayes Dr,POINT (-87.584846 41.780595),422.0,414.0,8.0,True,11,0.19619666,-87.584846,41.780595
602,Phillips Ave & 79th St,POINT (-87.56521100000001 41.75182),233.0,238.0,-5.0,False,11,0.10807049999999999,-87.56521100000002,41.75182
603,Bennett Ave & 79th St,POINT (-87.578496 41.751785),88.0,63.0,25.0,True,11,0.04081633,-87.578496,41.751785
604,South Shore Dr & 67th St,POINT (-87.567514 41.773643),1477.0,1454.0,23.0,True,15,0.50272109,-87.567514,41.773643
605,Stony Island Ave & 67th St,POINT (-87.58533973899999 41.773458499),478.0,455.0,23.0,True,11,0.22170686,-87.58533973899998,41.773458499
